stage,objective,val_acc,val_bal_acc,val_fp,test_acc_at_selection_time,top_k,dim,energy,alphas_json,w,round,split,beam_rank,fixed_val_vs_round1,broken_val_vs_round1,fixed_test_vs_round1,broken_test_vs_round1,temperature,topk_r2,w2,alphas_r2_json
round1_scan,0.8346954217719083,0.7270233196159122,0.7360449429810335,0.06836598227897321,0.7105263157894737,8000,64,0.95,"[0.01, 0.1, 1.0]",0.5,1,2,,,,,,,,,
round1_scan,0.8362660801669882,0.7283950617283951,0.7372871790058781,0.06805146030721301,0.7017543859649122,8000,64,0.95,"[0.01, 0.1, 1.0]",0.6,1,2,,,,,,,,,
round1_scan,0.8298760193100356,0.7229080932784636,0.7316245446847287,0.06939389177843196,0.706140350877193,8000,64,0.95,"[0.01, 0.1, 1.0]",0.7,1,2,,,,,,,,,
round1_scan,0.823584296666486,0.7174211248285323,0.7266356403495332,0.07080435536190528,0.6907894736842105,8000,64,0.95,"[0.05, 0.5, 5.0]",0.3,1,2,,,,,,,,,
round1_scan,0.8234519940394567,0.7174211248285323,0.7257587678614075,0.07082364920716865,0.6907894736842105,8000,64,0.95,"[0.05, 0.5, 5.0]",0.4,1,2,,,,,,,,,
round1_scan,0.8267278724559718,0.720164609053498,0.7291201123992226,0.07011883643523878,0.6929824561403509,8000,64,0.95,"[0.05, 0.5, 5.0]",0.5,1,2,,,,,,,,,
round1_scan,0.825138482393487,0.7187928669410151,0.727750249385524,0.07042304888391768,0.6929824561403509,8000,64,0.95,"[0.05, 0.5, 5.0]",0.6,1,2,,,,,,,,,
round1_scan,0.8313410752085522,0.7242798353909465,0.7321541958255449,0.0690472389056545,0.6907894736842105,8000,64,0.95,"[0.05, 0.5, 5.0]",0.7,1,2,,,,,,,,,
round1_scan,0.8170380894566192,0.7119341563786008,0.719912951273903,0.07207524032667637,0.6798245614035088,8000,64,0.95,"[0.1, 1.0, 10.0]",0.3,1,2,,,,,,,,,
round1_scan,0.8202489051908495,0.7146776406035665,0.7228594463276207,0.07144130904650489,0.6798245614035088,8000,64,0.95,"[0.1, 1.0, 10.0]",0.4,1,2,,,,,,,,,
round1_scan,0.8169744509881398,0.7119341563786008,0.7195075491209344,0.07214594396503095,0.6776315789473685,8000,64,0.95,"[0.1, 1.0, 10.0]",0.5,1,2,,,,,,,,,
round1_scan,0.8218221489392339,0.7160493827160493,0.7241111296835944,0.07109758073386385,0.6776315789473685,8000,64,0.95,"[0.1, 1.0, 10.0]",0.6,1,2,,,,,,,,,
round1_scan,0.8264816916052413,0.720164609053498,0.7274701617939618,0.07008604293377188,0.6776315789473685,8000,64,0.95,"[0.1, 1.0, 10.0]",0.7,1,2,,,,,,,,,
round1_scan,0.8378333895722052,0.7297668038408779,0.7385199676995939,0.06778523559029412,0.7083333333333334,8000,64,0.99,"[0.01, 0.1, 1.0]",0.3,1,2,,,,,,,,,
round1_scan,0.8378339898309004,0.7297668038408779,0.7385199676995939,0.06777022912291508,0.7105263157894737,8000,64,0.99,"[0.01, 0.1, 1.0]",0.4,1,2,,,,,,,,,
round1_scan,0.836286341966583,0.7283950617283951,0.7374148059947321,0.06802351652554854,0.7105263157894737,8000,64,0.99,"[0.01, 0.1, 1.0]",0.5,1,2,,,,,,,,,
round1_scan,0.8378570003616629,0.7297668038408779,0.7386570420195768,0.06770899455378836,0.7017543859649122,8000,64,0.99,"[0.01, 0.1, 1.0]",0.6,1,2,,,,,,,,,
round1_scan,0.8314669395047103,0.7242798353909465,0.7329944076984274,0.06905142602500729,0.7083333333333334,8000,64,0.99,"[0.01, 0.1, 1.0]",0.7,1,2,,,,,,,,,
round1_scan,0.823584296666486,0.7174211248285323,0.7266356403495332,0.07080435536190528,0.6907894736842105,8000,64,0.99,"[0.05, 0.5, 5.0]",0.3,1,2,,,,,,,,,
round1_scan,0.8234519940394567,0.7174211248285323,0.7257587678614075,0.07082364920716865,0.6885964912280702,8000,64,0.99,"[0.05, 0.5, 5.0]",0.4,1,2,,,,,,,,,
round1_scan,0.8250903073762231,0.7187928669410151,0.727439440130315,0.07046188960848063,0.6929824561403509,8000,64,0.99,"[0.05, 0.5, 5.0]",0.5,1,2,,,,,,,,,
round1_scan,0.8235666827503477,0.7174211248285323,0.7265080133606794,0.07076610205715952,0.6929824561403509,8000,64,0.99,"[0.05, 0.5, 5.0]",0.6,1,2,,,,,,,,,
round1_scan,0.8313410517117594,0.7242798353909465,0.7321541958255449,0.0690478263254717,0.6907894736842105,8000,64,0.99,"[0.05, 0.5, 5.0]",0.7,1,2,,,,,,,,,
round1_scan,0.81546628981348,0.710562414266118,0.7186707152490583,0.07241829349991821,0.6798245614035088,8000,64,0.99,"[0.1, 1.0, 10.0]",0.3,1,2,,,,,,,,,
round1_scan,0.8202489051908495,0.7146776406035665,0.7228594463276207,0.07144130904650489,0.6798245614035088,8000,64,0.99,"[0.1, 1.0, 10.0]",0.4,1,2,,,,,,,,,
round1_scan,0.8169744509881398,0.7119341563786008,0.7195075491209344,0.07214594396503095,0.6776315789473685,8000,64,0.99,"[0.1, 1.0, 10.0]",0.5,1,2,,,,,,,,,
round1_scan,0.8218221489392339,0.7160493827160493,0.7241111296835944,0.07109758073386385,0.6776315789473685,8000,64,0.99,"[0.1, 1.0, 10.0]",0.6,1,2,,,,,,,,,
round1_scan,0.8264820539853539,0.720164609053498,0.7274701617939618,0.07007698343095742,0.6776315789473685,8000,64,0.99,"[0.1, 1.0, 10.0]",0.7,1,2,,,,,,,,,
round1_scan,0.8378146548975751,0.7297668038408779,0.73839234071074,0.06777500124784522,0.7039473684210527,8000,96,0.9,"[0.01, 0.1, 1.0]",0.3,1,2,,,,,,,,,
round1_scan,0.8362437745050111,0.7283950617283951,0.7371501046858954,0.06809507315670613,0.7039473684210527,8000,96,0.9,"[0.01, 0.1, 1.0]",0.4,1,2,,,,,,,,,
round1_scan,0.8362668590349349,0.7283950617283951,0.7372871790058781,0.06803198860854584,0.7039473684210527,8000,96,0.9,"[0.01, 0.1, 1.0]",0.5,1,2,,,,,,,,,
round1_scan,0.8378380008028742,0.7297668038408779,0.7385294150307229,0.06770538231530321,0.7039473684210527,8000,96,0.9,"[0.01, 0.1, 1.0]",0.6,1,2,,,,,,,,,
round1_scan,0.8394299010554656,0.7311385459533608,0.7398885192818361,0.06729806975426668,0.6973684210526315,8000,96,0.9,"[0.01, 0.1, 1.0]",0.7,1,2,,,,,,,,,
round1_scan,0.8267278959527645,0.720164609053498,0.7291201123992226,0.07011824901542157,0.6907894736842105,8000,96,0.9,"[0.05, 0.5, 5.0]",0.3,1,2,,,,,,,,,
round1_scan,0.8250238406761813,0.7187928669410151,0.7270010038862523,0.0704794211942924,0.6907894736842105,8000,96,0.9,"[0.05, 0.5, 5.0]",0.4,1,2,,,,,,,,,
round1_scan,0.8283005913496863,0.7215363511659808,0.7303623484240674,0.06975280199761598,0.6929824561403509,8000,96,0.9,"[0.05, 0.5, 5.0]",0.5,1,2,,,,,,,,,
round1_scan,0.8298737412074696,0.7229080932784636,0.731614031780041,0.06941142095000388,0.6929824561403509,8000,96,0.9,"[0.05, 0.5, 5.0]",0.6,1,2,,,,,,,,,
round1_scan,0.8329188503172376,0.7256515775034293,0.733429465941484,0.06867867693535912,0.6885964912280702,8000,96,0.9,"[0.05, 0.5, 5.0]",0.7,1,2,,,,,,,,,
round1_scan,0.8154663133102726,0.710562414266118,0.7186707152490583,0.07241770608010102,0.6798245614035088,8000,96,0.9,"[0.1, 1.0, 10.0]",0.3,1,2,,,,,,,,,
round1_scan,0.8218212887100272,0.7160493827160493,0.7241016823524654,0.0710836589722974,0.6864035087719298,8000,96,0.9,"[0.1, 1.0, 10.0]",0.4,1,2,,,,,,,,,
round1_scan,0.8201860435978666,0.7146776406035665,0.7224304574146868,0.07140414044757168,0.6798245614035088,8000,96,0.9,"[0.1, 1.0, 10.0]",0.5,1,2,,,,,,,,,
round1_scan,0.826545838642304,0.720164609053498,0.7278850112780593,0.07003805257257262,0.6798245614035088,8000,96,0.9,"[0.1, 1.0, 10.0]",0.6,1,2,,,,,,,,,
round1_scan,0.820090684244175,0.7146776406035665,0.7217980801416832,0.07141670951609994,0.6710526315789473,8000,96,0.9,"[0.1, 1.0, 10.0]",0.7,1,2,,,,,,,,,
round1_scan,0.8377481177071551,0.7297668038408779,0.7379539044666772,0.06779429509310858,0.7083333333333334,8000,96,0.95,"[0.01, 0.1, 1.0]",0.3,1,2,,,,,,,,,
round1_scan,0.836242764872618,0.7283950617283951,0.7371501046858954,0.06812031396653404,0.7105263157894737,8000,96,0.95,"[0.01, 0.1, 1.0]",0.4,1,2,,,,,,,,,
round1_scan,0.839477170013974,0.7311385459533608,0.7402100872996304,0.067322225858282,0.7105263157894737,8000,96,0.95,"[0.01, 0.1, 1.0]",0.5,1,2,,,,,,,,,
round1_scan,0.8409861348616674,0.7325102880658436,0.7410374738403778,0.06699435700582299,0.7017543859649122,8000,96,0.95,"[0.01, 0.1, 1.0]",0.6,1,2,,,,,,,,,
round1_scan,0.8393179415892909,0.7311385459533608,0.7391487211136931,0.06732281327809922,0.706140350877193,8000,96,0.95,"[0.01, 0.1, 1.0]",0.7,1,2,,,,,,,,,
round1_scan,0.82358526641943,0.7174211248285323,0.7266356403495332,0.07078011153830796,0.6907894736842105,8000,96,0.95,"[0.05, 0.5, 5.0]",0.3,1,2,,,,,,,,,
round1_scan,0.826728818712123,0.720164609053498,0.7291201123992226,0.07009518003145865,0.6929824561403509,8000,96,0.95,"[0.05, 0.5, 5.0]",0.4,1,2,,,,,,,,,
round1_scan,0.8267755375963585,0.720164609053498,0.7294309216544316,0.0700927426326079,0.6995614035087719,8000,96,0.95,"[0.05, 0.5, 5.0]",0.5,1,2,,,,,,,,,
round1_scan,0.8284147298026929,0.7215363511659808,0.7311115939233391,0.06970901129471906,0.6995614035087719,8000,96,0.95,"[0.05, 0.5, 5.0]",0.6,1,2,,,,,,,,,
round1_scan,0.8378152826107124,0.7297668038408779,0.7383485478570602,0.06759508521811422,0.7017543859649122,8000,96,0.95,"[0.05, 0.5, 5.0]",0.7,1,2,,,,,,,,,
round1_scan,0.8170829313651186,0.7119341563786008,0.720214313197983,0.07208429982949086,0.6842105263157895,8000,96,0.95,"[0.1, 1.0, 10.0]",0.3,1,2,,,,,,,,,
round1_scan,0.8186394873540372,0.7133058984910837,0.7213525089939391,0.07173218715343452,0.6864035087719298,8000,96,0.95,"[0.1, 1.0, 10.0]",0.4,1,2,,,,,,,,,
round1_scan,0.8218700476033298,0.7160493827160493,0.7244124916076744,0.07103022134676878,0.6864035087719298,8000,96,0.95,"[0.1, 1.0, 10.0]",0.5,1,2,,,,,,,,,
round1_scan,0.8266587172624844,0.720164609053498,0.7286248094462022,0.06999033019859899,0.6798245614035088,8000,96,0.95,"[0.1, 1.0, 10.0]",0.6,1,2,,,,,,,,,
round1_scan,0.8328859483045169,0.7256515775034293,0.733202490821449,0.06865007055324503,0.6842105263157895,8000,96,0.95,"[0.1, 1.0, 10.0]",0.7,1,2,,,,,,,,,
round1_scan,0.8409299580965044,0.7325102880658436,0.7406936304940746,0.06710936358625928,0.706140350877193,8000,96,0.99,"[0.01, 0.1, 1.0]",0.3,1,2,,,,,,,,,
round1_scan,0.8393583799492913,0.7311385459533608,0.7394513944692298,0.06744687936134998,0.706140350877193,8000,96,0.99,"[0.01, 0.1, 1.0]",0.4,1,2,,,,,,,,,
round1_scan,0.8488834910662703,0.7393689986282579,0.7475039079423091,0.06527734383335156,0.7039473684210527,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,1,2,,,,,,,,,
round1_scan,0.8440814266689258,0.7352537722908093,0.7432016893037294,0.06631497543607438,0.706140350877193,8000,96,0.99,"[0.01, 0.1, 1.0]",0.6,1,2,,,,,,,,,
round1_scan,0.8409235029790018,0.7325102880658436,0.7406131770251514,0.06696904101536268,0.7039473684210527,8000,96,0.99,"[0.01, 0.1, 1.0]",0.7,1,2,,,,,,,,,
round1_scan,0.8251556019693144,0.7187928669410151,0.727868429043249,0.07043823320470051,0.6907894736842105,8000,96,0.99,"[0.05, 0.5, 5.0]",0.3,1,2,,,,,,,,,
round1_scan,0.8283197389067977,0.7215363511659808,0.7304899754129213,0.069752714278034,0.6907894736842105,8000,96,0.99,"[0.05, 0.5, 5.0]",0.4,1,2,,,,,,,,,
round1_scan,0.8330553685233232,0.7256515775034293,0.7343443104763094,0.06869638878881454,0.6973684210526315,8000,96,0.99,"[0.05, 0.5, 5.0]",0.5,1,2,,,,,,,,,
round1_scan,0.834674116969054,0.7270233196159122,0.735887908425234,0.06830972276607958,0.6973684210526315,8000,96,0.99,"[0.05, 0.5, 5.0]",0.6,1,2,,,,,,,,,
round1_scan,0.8425411538515476,0.7338820301783264,0.7421462620693885,0.06657039092967681,0.6973684210526315,8000,96,0.99,"[0.05, 0.5, 5.0]",0.7,1,2,,,,,,,,,
round1_scan,0.8186953824607347,0.7133058984910837,0.7217212505316645,0.07171759025246886,0.6885964912280702,8000,96,0.99,"[0.1, 1.0, 10.0]",0.3,1,2,,,,,,,,,
round1_scan,0.8218883243083149,0.7160493827160493,0.7245306712653993,0.07101647743860615,0.6864035087719298,8000,96,0.99,"[0.1, 1.0, 10.0]",0.4,1,2,,,,,,,,,
round1_scan,0.8297710322037453,0.7229080932784636,0.730902512469571,0.06931094862885039,0.6864035087719298,8000,96,0.99,"[0.1, 1.0, 10.0]",0.5,1,2,,,,,,,,,
round1_scan,0.8297724547186196,0.7229080932784636,0.730902512469571,0.06927538575699163,0.6820175438596491,8000,96,0.99,"[0.1, 1.0, 10.0]",0.6,1,2,,,,,,,,,
round1_scan,0.8393096423643956,0.7311385459533608,0.739059066171539,0.0671940878673994,0.6864035087719298,8000,96,0.99,"[0.1, 1.0, 10.0]",0.7,1,2,,,,,,,,,
round2_scan,0.8425051067295066,0.7338820301783264,0.7419453138500482,0.06671801315817615,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,4,3,0,0.5,6000,0.05,"[0.01, 0.1, 1.0]"
round2_scan,0.8425709696620701,0.7338820301783264,0.7423837500941111,0.06671557575932538,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,1,5,4,0,0.5,6000,0.1,"[0.01, 0.1, 1.0]"
round2_scan,0.8457792095195552,0.7366255144032922,0.7453066583878634,0.06605759104790995,0.7149122807017544,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,3,5,5,0,0.5,6000,0.2,"[0.01, 0.1, 1.0]"
round2_scan,0.8473518074205231,0.7379972565157751,0.746548894412708,0.06569458142895511,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,4,5,5,2,0.5,6000,0.3,"[0.01, 0.1, 1.0]"
round2_scan,0.8425066838552818,0.7338820301783264,0.7419453138500482,0.06667858501379598,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,4,3,0,0.5,6000,0.05,"[0.05, 0.5, 5.0]"
round2_scan,0.8442089706195347,0.7352537722908093,0.7440644223630186,0.06636162564318503,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,2,5,5,1,0.5,6000,0.1,"[0.05, 0.5, 5.0]"
round2_scan,0.8441906953194133,0.7352537722908093,0.7439367953741646,0.06633990693802046,0.7149122807017544,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,4,7,6,1,0.5,6000,0.2,"[0.05, 0.5, 5.0]"
round2_scan,0.8394165916348812,0.7311385459533608,0.7398177590019398,0.06736545421926085,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,4,10,7,4,0.5,6000,0.3,"[0.05, 0.5, 5.0]"
round2_scan,0.8441231544133632,0.7352537722908093,0.7434889117989729,0.0663488661823034,0.706140350877193,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,3,2,1,0.5,8000,0.05,"[0.01, 0.1, 1.0]"
round2_scan,0.8425510898860653,0.7338820301783264,0.7422466757741281,0.06669854145950896,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,1,5,4,1,0.5,8000,0.1,"[0.01, 0.1, 1.0]"
round2_scan,0.8424379157707975,0.7338820301783264,0.7415068776059853,0.06675365121066733,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,3,7,6,2,0.5,8000,0.2,"[0.01, 0.1, 1.0]"
round2_scan,0.8456482666292859,0.7366255144032922,0.7444297858997376,0.06604289147417293,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,5,7,7,3,0.5,8000,0.3,"[0.01, 0.1, 1.0]"
round2_scan,0.8425731811662526,0.7338820301783264,0.7423837500941111,0.06666028815476319,0.706140350877193,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,4,1,0,0.5,8000,0.05,"[0.05, 0.5, 5.0]"
round2_scan,0.8425721844077327,0.7338820301783264,0.7423837500941111,0.0666852071177597,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,1,5,4,0,0.5,8000,0.1,"[0.05, 0.5, 5.0]"
round2_scan,0.8426186812944839,0.7338820301783264,0.7426945593493198,0.06668831965600965,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,3,7,4,1,0.5,8000,0.2,"[0.05, 0.5, 5.0]"
round2_scan,0.8441919215340853,0.7352537722908093,0.7439462427052936,0.06634467906295059,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,5,8,5,2,0.5,8000,0.3,"[0.05, 0.5, 5.0]"
round2_scan,0.8441231544133632,0.7352537722908093,0.7434889117989729,0.0663488661823034,0.706140350877193,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,3,2,1,0.5,10000,0.05,"[0.01, 0.1, 1.0]"
round2_scan,0.8425510898860653,0.7338820301783264,0.7422466757741281,0.06669854145950896,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,1,5,4,1,0.5,10000,0.1,"[0.01, 0.1, 1.0]"
round2_scan,0.8424379157707975,0.7338820301783264,0.7415068776059853,0.06675365121066733,0.7149122807017544,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,3,7,6,1,0.5,10000,0.2,"[0.01, 0.1, 1.0]"
round2_scan,0.8456481926301246,0.7366255144032922,0.7444297858997376,0.0660447414532065,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,5,7,7,3,0.5,10000,0.3,"[0.01, 0.1, 1.0]"
round2_scan,0.8425731811662526,0.7338820301783264,0.7423837500941111,0.06666028815476319,0.706140350877193,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,4,1,0,0.5,10000,0.05,"[0.05, 0.5, 5.0]"
round2_scan,0.8425721844077327,0.7338820301783264,0.7423837500941111,0.0666852071177597,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,1,5,4,0,0.5,10000,0.1,"[0.05, 0.5, 5.0]"
round2_scan,0.8426186812944839,0.7338820301783264,0.7426945593493198,0.06668831965600965,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,3,7,4,1,0.5,10000,0.2,"[0.05, 0.5, 5.0]"
round2_scan,0.8441919215340853,0.7352537722908093,0.7439462427052936,0.06634467906295059,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,5,8,5,2,0.5,10000,0.3,"[0.05, 0.5, 5.0]"
round2_scan,0.8409330927045775,0.7325102880658436,0.7407030778252035,0.06706642587616533,0.7083333333333334,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,5,2,0,1.0,6000,0.05,"[0.01, 0.1, 1.0]"
round2_scan,0.8425709696620701,0.7338820301783264,0.7423837500941111,0.06671557575932538,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,1,5,3,0,1.0,6000,0.1,"[0.01, 0.1, 1.0]"
round2_scan,0.8426181408066779,0.7338820301783264,0.7426945593493198,0.06670183185116273,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,2,6,4,0,1.0,6000,0.2,"[0.01, 0.1, 1.0]"
round2_scan,0.8457606493472658,0.7366255144032922,0.7451790313990094,0.06604299414694431,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,4,6,4,1,1.0,6000,0.3,"[0.01, 0.1, 1.0]"
round2_scan,0.8425066603584892,0.7338820301783264,0.7419453138500482,0.06667917243361318,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,4,3,0,1.0,6000,0.05,"[0.05, 0.5, 5.0]"
round2_scan,0.8442089706195347,0.7352537722908093,0.7440644223630186,0.06636162564318503,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,2,5,5,1,1.0,6000,0.1,"[0.05, 0.5, 5.0]"
round2_scan,0.8457624714657598,0.7366255144032922,0.7451790313990094,0.06599744118459579,0.7149122807017544,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,4,6,6,1,1.0,6000,0.2,"[0.05, 0.5, 5.0]"
round2_scan,0.839456585212158,0.7311385459533608,0.7400824603107765,0.06735824469547994,0.706140350877193,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,4,10,6,5,1.0,6000,0.3,"[0.05, 0.5, 5.0]"
round2_scan,0.8425510663892726,0.7338820301783264,0.7422466757741281,0.06669912887932616,0.706140350877193,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,4,2,1,1.0,8000,0.05,"[0.01, 0.1, 1.0]"
round2_scan,0.8409793642420874,0.7325102880658436,0.7410044397492833,0.06703974465371726,0.7083333333333334,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,5,3,1,1.0,8000,0.1,"[0.01, 0.1, 1.0]"
round2_scan,0.839274362709353,0.7311385459533608,0.738885331236313,0.0674245732363682,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,1,7,4,1,1.0,8000,0.2,"[0.01, 0.1, 1.0]"
round2_scan,0.8408459408565663,0.7325102880658436,0.7401275672611578,0.06708705746127751,0.7083333333333334,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,2,7,5,3,1.0,8000,0.3,"[0.01, 0.1, 1.0]"
round2_scan,0.8425735670431578,0.7338820301783264,0.7423837500941111,0.06665064123213152,0.7083333333333334,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,4,2,0,1.0,8000,0.05,"[0.05, 0.5, 5.0]"
round2_scan,0.8425731541606766,0.7338820301783264,0.7423837500941111,0.06666096329416238,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,1,5,3,0,1.0,8000,0.1,"[0.05, 0.5, 5.0]"
round2_scan,0.8410473415274113,0.7325102880658436,0.7414523233244752,0.06701987592758625,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,2,7,4,0,1.0,8000,0.2,"[0.05, 0.5, 5.0]"
round2_scan,0.8441908668145286,0.7352537722908093,0.7439367953741646,0.06633561956013612,0.7149122807017544,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,4,7,5,0,1.0,8000,0.3,"[0.05, 0.5, 5.0]"
round2_scan,0.8425510663892726,0.7338820301783264,0.7422466757741281,0.06669912887932616,0.706140350877193,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,4,2,1,1.0,10000,0.05,"[0.01, 0.1, 1.0]"
round2_scan,0.8409793642420874,0.7325102880658436,0.7410044397492833,0.06703974465371726,0.7083333333333334,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,5,3,1,1.0,10000,0.1,"[0.01, 0.1, 1.0]"
round2_scan,0.839274362709353,0.7311385459533608,0.738885331236313,0.0674245732363682,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,1,7,4,1,1.0,10000,0.2,"[0.01, 0.1, 1.0]"
round2_scan,0.8408459408565663,0.7325102880658436,0.7401275672611578,0.06708705746127751,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,2,7,5,2,1.0,10000,0.3,"[0.01, 0.1, 1.0]"
round2_scan,0.8425735670431578,0.7338820301783264,0.7423837500941111,0.06665064123213152,0.7083333333333334,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,4,2,0,1.0,10000,0.05,"[0.05, 0.5, 5.0]"
round2_scan,0.8425731541606766,0.7338820301783264,0.7423837500941111,0.06666096329416238,0.7105263157894737,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,1,5,3,0,1.0,10000,0.1,"[0.05, 0.5, 5.0]"
round2_scan,0.8410473415274113,0.7325102880658436,0.7414523233244752,0.06701987592758625,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,2,7,4,0,1.0,10000,0.2,"[0.05, 0.5, 5.0]"
round2_scan,0.8441908668145286,0.7352537722908093,0.7439367953741646,0.06633561956013612,0.7149122807017544,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,4,7,5,0,1.0,10000,0.3,"[0.05, 0.5, 5.0]"
round2_scan,0.8409330927045775,0.7325102880658436,0.7407030778252035,0.06706642587616533,0.706140350877193,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,5,1,0,2.0,6000,0.05,"[0.01, 0.1, 1.0]"
round2_scan,0.8425718654158526,0.7338820301783264,0.7423837500941111,0.06669318191476163,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,1,5,4,0,2.0,6000,0.1,"[0.01, 0.1, 1.0]"
round2_scan,0.8426187246827165,0.7338820301783264,0.7426945593493198,0.0666872349501971,0.7149122807017544,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,2,6,5,0,2.0,6000,0.2,"[0.01, 0.1, 1.0]"
round2_scan,0.8441897689547019,0.7352537722908093,0.7439367953741646,0.0663630660558052,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,3,6,5,1,2.0,6000,0.3,"[0.01, 0.1, 1.0]"
round2_scan,0.840934958211304,0.7325102880658436,0.7407030778252035,0.06701978820800428,0.7083333333333334,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,0,5,2,0,2.0,6000,0.05,"[0.05, 0.5, 5.0]"
round2_scan,0.84420935649644,0.7352537722908093,0.7440644223630186,0.06635197872055335,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,2,5,5,1,2.0,6000,0.1,"[0.05, 0.5, 5.0]"
round2_scan,0.8410268972652498,0.7325102880658436,0.7413152490044923,0.06701695378168968,0.7127192982456141,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,3,8,5,1,2.0,6000,0.2,"[0.05, 0.5, 5.0]"
round2_scan,0.8378646608002953,0.7297668038408779,0.738703149965949,0.06769038838687373,0.706140350877193,8000,96,0.99,"[0.01, 0.1, 1.0]",0.5,2,2,0,4,11,5,4,2.0,6000,0.3,"[0.05, 0.5, 5.0]"
