dataset,repeat,split_id,seed,split_policy,method,variant,lam,sub_dim,eta,tau,smooth_backend,scoring_backend,num_nodes,num_features,num_classes,train_size,val_size,test_size,train_acc,val_acc,test_acc,cg_iters,cg_converged,time_sec,g_0,g_1,g_2,g_3,g_4,error
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,8,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.9333333373069763,0.75,0.7647058963775635,0.0,True,0.135,0.5,0.3208,0.4393,0.5,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,8,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,1.0,0.824999988079071,0.7058823704719543,0.0,True,0.072,0.7311,0.2689,0.2073,0.0136,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,8,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.9416666626930237,0.75,0.7254902124404907,0.0,True,0.133,0.5,0.2227,0.228,0.0543,0.5,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,8,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.9416666626930237,0.75,0.7254902124404907,0.0,True,0.111,0.5,0.2227,0.228,0.0543,0.5,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,8,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,1.0,0.824999988079071,0.7058823704719543,0.0,True,0.087,0.7311,0.1824,0.2073,0.0273,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,8,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.9416666626930237,0.75,0.7254902124404907,0.0,True,0.223,0.5,0.2227,0.228,0.0543,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,8,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.9416666626930237,0.75,0.7254902124404907,0.0,True,0.168,0.5,0.2227,0.228,0.0543,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,12,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,1.0,0.875,0.8235294222831726,0.0,True,0.063,0.5,0.4378,0.3804,0.5,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,12,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.949999988079071,0.762499988079071,0.7647058963775635,0.0,True,0.182,0.5,0.5,0.4695,0.5,0.5,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,12,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.949999988079071,0.762499988079071,0.7647058963775635,0.0,True,0.176,0.5,0.5,0.4695,0.5,0.5,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,1.0,0.875,0.7843137383460999,0.0,True,0.104,0.7311,0.3775,0.2987,0.1933,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.949999988079071,0.762499988079071,0.7647058963775635,0.0,True,0.136,0.5,0.3208,0.4095,0.5,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.949999988079071,0.762499988079071,0.7647058963775635,0.0,True,0.156,0.5,0.3208,0.4095,0.5,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,1.0,0.824999988079071,0.7450980544090271,0.0,True,0.087,0.7311,0.2689,0.1879,0.0273,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.949999988079071,0.75,0.7058823704719543,0.0,True,0.161,0.5,0.2227,0.2502,0.0543,0.5,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.949999988079071,0.75,0.7058823704719543,0.0,True,0.14,0.5,0.2227,0.2502,0.0543,0.5,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,1.0,0.8125,0.686274528503418,0.0,True,0.098,0.7311,0.2227,0.17,0.0273,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.9416666626930237,0.737500011920929,0.7058823704719543,0.0,True,0.171,0.5,0.2227,0.1879,0.0543,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.9416666626930237,0.737500011920929,0.7058823704719543,0.0,True,0.13,0.5,0.2227,0.1879,0.0543,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,16,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,1.0,0.8500000238418579,0.7058823704719543,0.0,True,0.09,0.5,0.4378,0.3521,0.3287,0.5,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,16,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.9666666388511658,0.762499988079071,0.7647058963775635,0.0,True,0.16,0.5,0.5,0.4695,0.5,0.5,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,16,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.9666666388511658,0.762499988079071,0.7647058963775635,0.0,True,0.144,0.5,0.5,0.4695,0.5,0.5,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,1.0,0.8500000238418579,0.686274528503418,0.0,True,0.065,0.7311,0.3775,0.2987,0.105,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.9583333134651184,0.75,0.7647058963775635,0.0,True,0.176,0.5,0.3775,0.3804,0.5,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.9583333134651184,0.75,0.7647058963775635,0.0,True,0.223,0.5,0.3775,0.3804,0.5,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,1.0,0.8500000238418579,0.686274528503418,0.0,True,0.071,0.7311,0.2227,0.1535,0.0136,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.9583333134651184,0.75,0.7450980544090271,0.0,True,0.18,0.5,0.2227,0.17,0.0543,0.5,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.9583333134651184,0.75,0.7450980544090271,0.0,True,0.171,0.5,0.2227,0.17,0.0543,0.5,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,1.0,0.8374999761581421,0.6666666865348816,0.0,True,0.08,0.7311,0.148,0.1535,0.0136,0.6713,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.949999988079071,0.75,0.7254902124404907,0.0,True,0.147,0.5,0.1824,0.1535,0.0543,0.5,
wisconsin,0,0.0,0.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,251.0,1703.0,5.0,120.0,80.0,51.0,0.949999988079071,0.75,0.7254902124404907,0.0,True,0.152,0.5,0.1824,0.1535,0.0543,0.5,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,0.5,8,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.9666666388511658,0.7250000238418579,0.7647058963775635,0.0,True,0.035,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,1.0,8,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.9583333134651184,0.6499999761581421,0.6666666865348816,0.0,True,0.035,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,3.0,8,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.9333333373069763,0.4625000059604645,0.5882353186607361,0.0,True,0.04,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,5.0,8,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.875,0.4749999940395355,0.5686274766921997,0.0,True,0.04,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,0.5,12,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.9750000238418579,0.7124999761581421,0.7647058963775635,0.0,True,0.053,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,1.0,12,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.9750000238418579,0.6000000238418579,0.686274528503418,0.0,True,0.047,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,3.0,12,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.9333333373069763,0.44999998807907104,0.6274510025978088,0.0,True,0.037,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,5.0,12,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.9166666865348816,0.4375,0.529411792755127,0.0,True,0.042,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,0.5,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.9750000238418579,0.7124999761581421,0.7450980544090271,0.0,True,0.061,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,1.0,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.9750000238418579,0.5874999761581421,0.6666666865348816,0.0,True,0.035,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,3.0,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.9666666388511658,0.4625000059604645,0.6078431606292725,0.0,True,0.032,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,5.0,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.949999988079071,0.42500001192092896,0.529411792755127,0.0,True,0.049,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8999999761581421,0.675000011920929,0.7058823704719543,0.0,True,0.052,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,8,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8999999761581421,0.675000011920929,0.7058823704719543,0.0,True,0.047,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,8,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8999999761581421,0.675000011920929,0.7058823704719543,0.0,True,0.055,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8833333253860474,0.637499988079071,0.686274528503418,0.0,True,0.043,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,8,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8833333253860474,0.637499988079071,0.686274528503418,0.0,True,0.041,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,8,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8833333253860474,0.637499988079071,0.686274528503418,0.0,True,0.056,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8583333492279053,0.5874999761581421,0.5490196347236633,0.0,True,0.06,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,8,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8583333492279053,0.6000000238418579,0.5490196347236633,0.0,True,0.116,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,8,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8666666746139526,0.6000000238418579,0.5490196347236633,0.0,True,0.052,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8416666388511658,0.4749999940395355,0.5686274766921997,0.0,True,0.044,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,8,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8416666388511658,0.4749999940395355,0.5686274766921997,0.0,True,0.042,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,8,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8416666388511658,0.4749999940395355,0.5686274766921997,0.0,True,0.056,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,12,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.9166666865348816,0.6875,0.7058823704719543,0.0,True,0.055,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,12,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.9083333611488342,0.6875,0.7058823704719543,0.0,True,0.053,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,12,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.9083333611488342,0.6875,0.7058823704719543,0.0,True,0.049,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,12,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8999999761581421,0.637499988079071,0.686274528503418,0.0,True,0.046,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,12,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8999999761581421,0.637499988079071,0.686274528503418,0.0,True,0.044,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,12,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8999999761581421,0.637499988079071,0.686274528503418,0.0,True,0.046,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,12,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8916666507720947,0.5375000238418579,0.5490196347236633,0.0,True,0.041,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,12,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8916666507720947,0.5375000238418579,0.5490196347236633,0.0,True,0.056,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,12,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8916666507720947,0.5375000238418579,0.5490196347236633,0.0,True,0.058,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,12,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8666666746139526,0.42500001192092896,0.4901960790157318,0.0,True,0.083,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,12,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8666666746139526,0.42500001192092896,0.4901960790157318,0.0,True,0.056,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,12,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8666666746139526,0.42500001192092896,0.4901960790157318,0.0,True,0.049,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,16,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.925000011920929,0.6875,0.7058823704719543,0.0,True,0.072,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,16,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.9166666865348816,0.6875,0.7058823704719543,0.0,True,0.073,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,16,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.9166666865348816,0.6875,0.7058823704719543,0.0,True,0.066,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,16,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8999999761581421,0.612500011920929,0.686274528503418,0.0,True,0.049,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,16,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8999999761581421,0.612500011920929,0.686274528503418,0.0,True,0.052,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,16,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8999999761581421,0.612500011920929,0.686274528503418,0.0,True,0.048,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,16,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.9083333611488342,0.550000011920929,0.529411792755127,0.0,True,0.067,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,16,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.9083333611488342,0.550000011920929,0.529411792755127,0.0,True,0.066,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,16,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.9083333611488342,0.550000011920929,0.529411792755127,0.0,True,0.071,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,16,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8833333253860474,0.4124999940395355,0.5490196347236633,0.0,True,0.05,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,16,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8833333253860474,0.4124999940395355,0.5490196347236633,0.0,True,0.053,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,5.0,16,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.8833333253860474,0.4124999940395355,0.5490196347236633,0.0,True,0.081,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_plain_residual,0.0,8,0.0,5.0,none,raw_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.9833333492279053,0.7875000238418579,0.8627451062202454,0.0,True,0.048,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_plain_residual,0.0,12,0.0,5.0,none,raw_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.9833333492279053,0.762499988079071,0.8627451062202454,0.0,True,0.051,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_plain_residual,0.0,16,0.0,5.0,none,raw_plain_residual,251.0,1703.0,5.0,120.0,80.0,51.0,0.9833333492279053,0.762499988079071,0.8823529481887817,0.0,True,0.035,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_dynamic_layer3,0.0,8,0.0,5.0,none,raw_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.925000011920929,0.7250000238418579,0.7450980544090271,0.0,True,0.044,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_dynamic_layer3,0.0,8,0.05,5.0,none,raw_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.925000011920929,0.7250000238418579,0.7450980544090271,0.0,True,0.037,,,,,,
wisconsin,1,1.0,1.0,geom_gcn_mask_split_id,WhiteBox-HASDC,raw_dynamic_layer3,0.0,8,0.1,5.0,none,raw_dynamic_layer3,251.0,1703.0,5.0,120.0,80.0,51.0,0.925000011920929,0.7250000238418579,0.7450980544090271,0.0,True,0.046,,,,,,
